epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,48594.7,0.86319,0.8205,1.0286,0.92737,0.92167,0.95202,0.75843,0.86206,0.42651,0.96715,0.00998267,0.00998267,0.00998267
177,48871.1,0.86198,0.80133,1.03311,0.92843,0.92012,0.95094,0.76255,0.85895,0.42365,0.96562,0.00998258,0.00998258,0.00998258
178,49146.7,0.84849,0.80292,1.02573,0.92378,0.9327,0.9508,0.76197,0.84876,0.42103,0.96096,0.00998248,0.00998248,0.00998248
179,49423.1,0.84786,0.79868,1.02427,0.92466,0.93003,0.95086,0.75732,0.85137,0.42141,0.96024,0.00998238,0.00998238,0.00998238
180,49699.1,0.84848,0.78873,1.01794,0.92296,0.93006,0.95088,0.7644,0.84808,0.42508,0.95852,0.00998228,0.00998228,0.00998228
181,49975.4,0.83982,0.78182,1.0207,0.92174,0.93085,0.94964,0.76295,0.84525,0.42471,0.9571,0.00998218,0.00998218,0.00998218
182,50251,0.84627,0.7888,1.01093,0.91964,0.93317,0.9475,0.76307,0.84217,0.42352,0.95575,0.00998208,0.00998208,0.00998208
183,50527.4,0.84248,0.80083,1.01847,0.92057,0.93272,0.94679,0.76378,0.83934,0.42102,0.95554,0.00998198,0.00998198,0.00998198
184,50803.1,0.84829,0.77417,1.01887,0.92173,0.93129,0.94804,0.76533,0.83849,0.41361,0.95378,0.00998188,0.00998188,0.00998188
185,51079.4,0.83297,0.79305,1.01332,0.9234,0.92999,0.94869,0.76855,0.83777,0.41249,0.95441,0.00998178,0.00998178,0.00998178
186,51355.1,0.84302,0.79484,1.01829,0.92245,0.92916,0.94874,0.76921,0.84081,0.41362,0.95384,0.00998169,0.00998169,0.00998169
187,51631.6,0.84092,0.80914,1.02247,0.9226,0.92876,0.94764,0.76519,0.83999,0.41293,0.95319,0.00998159,0.00998159,0.00998159
188,51907.3,0.84372,0.79051,1.02492,0.92392,0.92785,0.94873,0.76761,0.84031,0.41278,0.95479,0.00998149,0.00998149,0.00998149
189,52183.7,0.84373,0.78461,1.01649,0.92375,0.92715,0.94862,0.76061,0.84065,0.41217,0.95463,0.00998139,0.00998139,0.00998139
190,52459.5,0.8469,0.79043,1.01982,0.92573,0.92371,0.94723,0.76098,0.83936,0.41472,0.95429,0.00998129,0.00998129,0.00998129
191,52735.8,0.84273,0.78033,1.0184,0.92181,0.92031,0.94599,0.7625,0.83516,0.41367,0.95408,0.00998119,0.00998119,0.00998119
192,53011.5,0.84768,0.78839,1.02008,0.92211,0.91881,0.94714,0.76063,0.8318,0.41399,0.95094,0.00998109,0.00998109,0.00998109
193,53287.7,0.83642,0.78435,1.01047,0.92531,0.91786,0.94768,0.76046,0.83458,0.4138,0.95185,0.00998099,0.00998099,0.00998099
194,53562.7,0.83924,0.79301,1.02146,0.92514,0.91862,0.94444,0.7657,0.83023,0.41372,0.95164,0.00998089,0.00998089,0.00998089
195,53838.7,0.83802,0.77556,1.01119,0.92745,0.91794,0.94443,0.77051,0.82953,0.41773,0.95228,0.00998079,0.00998079,0.00998079
196,54113.9,0.84405,0.77466,1.01557,0.93046,0.91652,0.94612,0.76944,0.82723,0.42013,0.95251,0.00998069,0.00998069,0.00998069
197,54389.8,0.84102,0.78684,1.01379,0.93157,0.91551,0.94887,0.77122,0.82786,0.41811,0.95369,0.0099806,0.0099806,0.0099806
198,54665,0.84054,0.78218,1.01699,0.933,0.91577,0.94712,0.76222,0.82584,0.41609,0.9533,0.0099805,0.0099805,0.0099805
199,54940.9,0.84153,0.79106,1.01625,0.93591,0.91579,0.94728,0.76253,0.82213,0.41413,0.95203,0.0099804,0.0099804,0.0099804
200,55216,0.83412,0.7851,1.00969,0.93794,0.91451,0.94906,0.76371,0.82016,0.41159,0.95136,0.0099803,0.0099803,0.0099803
201,55491.9,0.82308,0.79603,1.01709,0.9372,0.91573,0.94918,0.7648,0.81772,0.41033,0.95111,0.0099802,0.0099802,0.0099802
202,55766.9,0.83137,0.76452,1.01013,0.93603,0.91663,0.94854,0.76566,0.8121,0.40619,0.94935,0.0099801,0.0099801,0.0099801
203,56042.8,0.83339,0.76823,1.01206,0.9352,0.91714,0.94806,0.76615,0.80943,0.40406,0.95067,0.00998,0.00998,0.00998
204,56317.8,0.83458,0.78244,1.00562,0.93517,0.91766,0.94767,0.77049,0.80686,0.40541,0.95028,0.0099799,0.0099799,0.0099799
205,56593.7,0.83073,0.77166,1.00871,0.93697,0.91741,0.94755,0.76689,0.80749,0.40684,0.95005,0.0099798,0.0099798,0.0099798
206,56869,0.84292,0.76661,1.02157,0.93759,0.91789,0.9484,0.76925,0.80491,0.4038,0.94924,0.00997971,0.00997971,0.00997971
207,57144.9,0.83787,0.77804,1.01056,0.9368,0.91815,0.94949,0.76961,0.80662,0.40568,0.94949,0.00997961,0.00997961,0.00997961
208,57420,0.82757,0.76529,1.01233,0.93692,0.918,0.94955,0.77202,0.80758,0.4087,0.94882,0.00997951,0.00997951,0.00997951
209,57696,0.83005,0.76743,1.0074,0.9371,0.91769,0.94924,0.77059,0.81065,0.40786,0.94905,0.00997941,0.00997941,0.00997941
210,57971.1,0.82333,0.77792,1.00776,0.93727,0.91763,0.94919,0.77032,0.8115,0.40765,0.94878,0.00997931,0.00997931,0.00997931
211,58247,0.8304,0.78327,1.01343,0.9371,0.91779,0.94824,0.77259,0.81227,0.40879,0.94877,0.00997921,0.00997921,0.00997921
212,58522.2,0.8204,0.77114,1.0106,0.93684,0.91748,0.94729,0.77024,0.81319,0.40783,0.949,0.00997911,0.00997911,0.00997911
213,58798.1,0.81964,0.77891,1.0123,0.93696,0.91738,0.94765,0.77107,0.81588,0.40878,0.94891,0.00997901,0.00997901,0.00997901
214,59073.2,0.82648,0.778,1.01442,0.93812,0.91779,0.94707,0.77067,0.81451,0.4075,0.94709,0.00997891,0.00997891,0.00997891
215,59349,0.81866,0.76761,1.00203,0.9379,0.91776,0.94703,0.7694,0.8128,0.40902,0.94629,0.00997881,0.00997881,0.00997881
216,59624.1,0.83083,0.76228,1.01217,0.9396,0.91756,0.94903,0.77185,0.81104,0.41126,0.945,0.00997872,0.00997872,0.00997872
217,59900.1,0.82325,0.76666,1.01127,0.94105,0.91691,0.94744,0.77106,0.80903,0.41021,0.94418,0.00997862,0.00997862,0.00997862
218,60175.1,0.81794,0.76639,1.00404,0.94098,0.91733,0.94741,0.77071,0.80869,0.40904,0.94426,0.00997852,0.00997852,0.00997852
219,60451.2,0.81181,0.76454,1.00811,0.94137,0.91706,0.94707,0.771,0.80817,0.40807,0.94429,0.00997842,0.00997842,0.00997842
220,60726.3,0.81715,0.77538,1.00317,0.94116,0.91683,0.94714,0.77052,0.80785,0.40782,0.94344,0.00997832,0.00997832,0.00997832
221,61002.2,0.8234,0.7659,1.00711,0.94203,0.91645,0.94777,0.77072,0.80846,0.40579,0.9438,0.00997822,0.00997822,0.00997822
222,61277.3,0.8108,0.76144,1.00131,0.94193,0.91645,0.94781,0.77155,0.80942,0.40545,0.94373,0.00997812,0.00997812,0.00997812
223,61553.3,0.82044,0.75805,1.00882,0.94185,0.91632,0.94778,0.77048,0.80919,0.40461,0.94314,0.00997802,0.00997802,0.00997802
224,61828.4,0.81806,0.76266,1.00601,0.94213,0.9165,0.94932,0.77283,0.8104,0.40395,0.94369,0.00997792,0.00997792,0.00997792
225,62104.4,0.81962,0.7509,1.00716,0.94222,0.91583,0.94931,0.77341,0.81228,0.40574,0.94451,0.00997782,0.00997782,0.00997782
226,62379.6,0.81314,0.75002,1.00087,0.94222,0.91651,0.94949,0.77127,0.8141,0.40689,0.94511,0.00997773,0.00997773,0.00997773
227,62655.5,0.82122,0.75488,1.01048,0.9417,0.91631,0.95092,0.77319,0.81452,0.40615,0.94584,0.00997763,0.00997763,0.00997763
228,62930.6,0.81014,0.76018,1.00324,0.9422,0.916,0.95088,0.77206,0.81559,0.40718,0.94646,0.00997753,0.00997753,0.00997753
229,63206.5,0.82008,0.7593,1.0123,0.94109,0.91718,0.95087,0.77289,0.81517,0.40519,0.94726,0.00997743,0.00997743,0.00997743
230,63481.5,0.80734,0.73988,0.99817,0.94048,0.91725,0.95088,0.77459,0.81426,0.40517,0.94645,0.00997733,0.00997733,0.00997733
231,63757.5,0.81978,0.761,1.00375,0.94028,0.91719,0.95093,0.77307,0.81371,0.40518,0.94696,0.00997723,0.00997723,0.00997723
232,64032.8,0.82371,0.75179,1.01072,0.94009,0.91725,0.95092,0.77147,0.81289,0.40369,0.94692,0.00997713,0.00997713,0.00997713
233,64308.8,0.81531,0.76676,1.00352,0.94089,0.91719,0.95088,0.76733,0.81205,0.40484,0.94703,0.00997703,0.00997703,0.00997703
234,64583.8,0.82026,0.75117,1.00588,0.94151,0.91707,0.95234,0.76843,0.8133,0.40566,0.94769,0.00997693,0.00997693,0.00997693
235,64859.7,0.81778,0.75946,1.00241,0.94149,0.91704,0.95282,0.76894,0.81322,0.40592,0.9474,0.00997683,0.00997683,0.00997683
236,65134.8,0.80996,0.76826,1.00879,0.94171,0.91702,0.95136,0.76711,0.81385,0.40551,0.94723,0.00997674,0.00997674,0.00997674
237,65410.7,0.81105,0.75842,0.99581,0.94157,0.91736,0.95135,0.76702,0.81522,0.40568,0.9475,0.00997664,0.00997664,0.00997664
238,65685.8,0.80869,0.75128,1.00387,0.94186,0.91755,0.95173,0.76321,0.81645,0.40445,0.94781,0.00997654,0.00997654,0.00997654
239,65961.7,0.81875,0.75075,1.01205,0.9417,0.91767,0.95172,0.76637,0.81615,0.40548,0.94824,0.00997644,0.00997644,0.00997644
240,66236.8,0.79701,0.74314,0.997,0.94243,0.91746,0.95221,0.76665,0.819,0.40534,0.94885,0.00997634,0.00997634,0.00997634
241,66512.8,0.80247,0.75585,0.99814,0.9428,0.9177,0.95173,0.7667,0.81931,0.40705,0.94917,0.00997624,0.00997624,0.00997624
242,66787.8,0.80558,0.76053,1.00114,0.94295,0.91788,0.95221,0.76723,0.81954,0.40609,0.94897,0.00997614,0.00997614,0.00997614
243,67063.7,0.80235,0.73282,0.99955,0.94309,0.91798,0.95131,0.76728,0.82215,0.40512,0.95008,0.00997604,0.00997604,0.00997604
244,67338.8,0.79898,0.75495,0.99564,0.94276,0.91819,0.9518,0.76714,0.82333,0.4044,0.94985,0.00997594,0.00997594,0.00997594
245,67614.9,0.81702,0.73494,0.99699,0.94257,0.91817,0.95138,0.76579,0.82321,0.40276,0.94967,0.00997584,0.00997584,0.00997584
246,67890,0.7967,0.75386,0.9985,0.9425,0.91821,0.95232,0.76663,0.82315,0.40375,0.94963,0.00997575,0.00997575,0.00997575
247,68165.9,0.80758,0.74516,0.99801,0.94229,0.91821,0.95305,0.76716,0.82288,0.40419,0.94974,0.00997565,0.00997565,0.00997565
248,68441,0.79983,0.74134,0.99433,0.94215,0.91818,0.95303,0.76613,0.82495,0.40306,0.94994,0.00997555,0.00997555,0.00997555
249,68716.8,0.80855,0.74781,1.00278,0.94159,0.91849,0.95299,0.7661,0.82502,0.40476,0.94957,0.00997545,0.00997545,0.00997545
250,68991.9,0.80597,0.75327,0.99849,0.94174,0.91856,0.95295,0.76571,0.82369,0.40281,0.94955,0.00997535,0.00997535,0.00997535
251,69267.9,0.8069,0.75938,1.00445,0.94116,0.91893,0.95354,0.76668,0.82417,0.40418,0.94938,0.00997525,0.00997525,0.00997525
252,69542.9,0.80246,0.74642,1.00181,0.94165,0.91896,0.95464,0.76888,0.82279,0.40318,0.94923,0.00997515,0.00997515,0.00997515
253,69818.8,0.80401,0.74171,0.99573,0.94138,0.91904,0.95464,0.76833,0.82247,0.4031,0.94954,0.00997505,0.00997505,0.00997505
254,70093.9,0.79893,0.74178,0.99502,0.94082,0.91914,0.95464,0.76883,0.82098,0.40185,0.94927,0.00997495,0.00997495,0.00997495
255,70369.8,0.79517,0.7546,1.00156,0.94084,0.91918,0.9551,0.7706,0.8216,0.40193,0.94929,0.00997485,0.00997485,0.00997485
256,70644.8,0.79668,0.75501,1.00185,0.94021,0.91971,0.9551,0.76967,0.82282,0.40401,0.94924,0.00997476,0.00997476,0.00997476
257,70920.7,0.80365,0.74978,1.00032,0.94023,0.91985,0.95511,0.77153,0.82365,0.40386,0.94937,0.00997466,0.00997466,0.00997466
258,71196,0.80087,0.74364,0.99988,0.93999,0.91949,0.95583,0.7722,0.82382,0.40477,0.94958,0.00997456,0.00997456,0.00997456
259,71471.8,0.79771,0.73879,0.99778,0.94006,0.91953,0.95582,0.77401,0.82435,0.40555,0.94943,0.00997446,0.00997446,0.00997446
260,71746.9,0.80073,0.74047,0.99839,0.93972,0.91958,0.95583,0.7739,0.82335,0.40438,0.94938,0.00997436,0.00997436,0.00997436
261,72022.8,0.79702,0.7249,0.99067,0.93965,0.91926,0.95582,0.77386,0.82354,0.4036,0.94905,0.00997426,0.00997426,0.00997426
262,72297.9,0.78817,0.74374,1.00031,0.93979,0.91904,0.95577,0.77099,0.82284,0.40409,0.94911,0.00997416,0.00997416,0.00997416
263,72573.8,0.7948,0.73429,0.99484,0.93979,0.91912,0.95577,0.7722,0.82355,0.40482,0.94907,0.00997406,0.00997406,0.00997406
264,72848.9,0.80017,0.73871,0.99879,0.93982,0.91918,0.95577,0.77237,0.82453,0.40304,0.94926,0.00997396,0.00997396,0.00997396
265,73124.8,0.78895,0.73177,0.99356,0.93966,0.91923,0.95715,0.77347,0.82229,0.40307,0.94885,0.00997386,0.00997386,0.00997386
266,73399.8,0.79622,0.72951,0.99393,0.93909,0.91949,0.95781,0.77223,0.82378,0.4044,0.94949,0.00997377,0.00997377,0.00997377
267,73675.7,0.79543,0.74345,1.002,0.93924,0.91957,0.95781,0.77314,0.82249,0.40368,0.94966,0.00997367,0.00997367,0.00997367
268,73950.9,0.79321,0.73119,0.99335,0.93889,0.92,0.95781,0.77536,0.82374,0.40334,0.94982,0.00997357,0.00997357,0.00997357
269,74226.9,0.79089,0.74857,0.99412,0.93889,0.91991,0.95878,0.77642,0.82329,0.40301,0.94949,0.00997347,0.00997347,0.00997347
270,74502.1,0.78496,0.75418,0.99141,0.93828,0.92071,0.95876,0.77456,0.82347,0.40255,0.94984,0.00997337,0.00997337,0.00997337
271,74778.2,0.78784,0.7327,0.98253,0.93806,0.92066,0.95878,0.77582,0.82351,0.40359,0.94998,0.00997327,0.00997327,0.00997327
272,75053.3,0.77722,0.73519,0.98437,0.93758,0.92086,0.95881,0.77579,0.82349,0.40324,0.95056,0.00997317,0.00997317,0.00997317
273,75329.1,0.7993,0.73264,0.99717,0.93763,0.92096,0.95878,0.77636,0.82499,0.40498,0.95055,0.00997307,0.00997307,0.00997307
274,75604.3,0.79245,0.73502,0.99238,0.93749,0.92117,0.95881,0.77798,0.82597,0.40321,0.95018,0.00997297,0.00997297,0.00997297
275,75880.4,0.79335,0.72095,0.98806,0.93687,0.92099,0.95697,0.77627,0.82636,0.40499,0.95048,0.00997287,0.00997287,0.00997287
276,76155.5,0.77681,0.71973,0.99332,0.93573,0.92089,0.95784,0.77742,0.8267,0.40573,0.95082,0.00997277,0.00997277,0.00997277
277,76431.4,0.79427,0.71995,0.99673,0.93546,0.92081,0.95696,0.77649,0.82752,0.40464,0.95116,0.00997268,0.00997268,0.00997268
278,76706.4,0.77794,0.75174,0.9921,0.93587,0.92027,0.95696,0.77584,0.8288,0.40435,0.95124,0.00997258,0.00997258,0.00997258
279,76982.4,0.7732,0.72492,0.99316,0.93595,0.92022,0.95785,0.77713,0.82847,0.4045,0.95128,0.00997248,0.00997248,0.00997248
280,77257.5,0.78428,0.7374,0.99622,0.93566,0.9202,0.95696,0.77505,0.82835,0.40448,0.9508,0.00997238,0.00997238,0.00997238
281,77533.4,0.78052,0.72638,0.99083,0.93544,0.91995,0.95743,0.77611,0.82754,0.40387,0.95056,0.00997228,0.00997228,0.00997228
282,77808.5,0.78036,0.7222,0.99088,0.93538,0.91996,0.95694,0.77546,0.82767,0.40559,0.95072,0.00997218,0.00997218,0.00997218
283,78084.4,0.79395,0.72223,0.9917,0.93525,0.92103,0.95598,0.77491,0.82733,0.40405,0.95097,0.00997208,0.00997208,0.00997208
284,78359.7,0.77982,0.74555,0.99367,0.9358,0.92145,0.95741,0.77568,0.82847,0.40417,0.95102,0.00997198,0.00997198,0.00997198
285,78635.6,0.78394,0.72518,0.98515,0.93572,0.9217,0.95741,0.77605,0.82905,0.40474,0.95085,0.00997188,0.00997188,0.00997188
286,78910.7,0.78534,0.72297,0.99719,0.93578,0.92252,0.95741,0.77576,0.82828,0.40557,0.95069,0.00997179,0.00997179,0.00997179
287,79186.6,0.7812,0.71886,0.99232,0.93644,0.92318,0.95742,0.77606,0.82897,0.40496,0.95095,0.00997169,0.00997169,0.00997169
288,79461.7,0.79466,0.72013,0.99846,0.93669,0.92244,0.95695,0.77527,0.82949,0.40416,0.95106,0.00997159,0.00997159,0.00997159
289,79737.6,0.78962,0.7129,0.99056,0.93673,0.92318,0.95743,0.77567,0.82925,0.4036,0.9513,0.00997149,0.00997149,0.00997149
290,80012.7,0.76717,0.7303,0.99029,0.93651,0.92389,0.95744,0.77537,0.83025,0.40161,0.95171,0.00997139,0.00997139,0.00997139
291,80288.6,0.78385,0.72278,0.99189,0.93764,0.92157,0.95749,0.77481,0.83064,0.40246,0.95188,0.00997129,0.00997129,0.00997129
292,80563.7,0.77604,0.71424,0.99146,0.93737,0.923,0.9575,0.77548,0.83177,0.40365,0.95197,0.00997119,0.00997119,0.00997119
293,80839.6,0.78609,0.72345,0.995,0.93824,0.92312,0.95751,0.77371,0.83213,0.40424,0.95211,0.00997109,0.00997109,0.00997109
294,81114.8,0.78258,0.72335,0.98839,0.93826,0.92374,0.9575,0.77421,0.83259,0.40302,0.95207,0.00997099,0.00997099,0.00997099
295,81390.7,0.77744,0.70825,0.98731,0.93845,0.92367,0.95847,0.77418,0.83279,0.4041,0.95242,0.00997089,0.00997089,0.00997089
296,81665.7,0.78225,0.71965,0.9933,0.93819,0.92372,0.95933,0.77496,0.83301,0.40389,0.9523,0.0099708,0.0099708,0.0099708
297,81941.9,0.77445,0.71583,0.98688,0.93838,0.92372,0.95846,0.7738,0.83297,0.40079,0.95236,0.0099707,0.0099707,0.0099707
298,82217,0.77183,0.73437,0.98979,0.93879,0.92368,0.95937,0.77425,0.83367,0.40127,0.95249,0.0099706,0.0099706,0.0099706
299,82492.9,0.76807,0.72984,0.99547,0.93872,0.92384,0.95941,0.77468,0.83327,0.40204,0.95216,0.0099705,0.0099705,0.0099705
300,82768,0.77681,0.71792,0.97693,0.93891,0.92382,0.95941,0.77528,0.83193,0.40103,0.9524,0.0099704,0.0099704,0.0099704
301,83043.9,0.78064,0.72242,0.99813,0.93876,0.92391,0.95939,0.77541,0.83179,0.40129,0.9521,0.0099703,0.0099703,0.0099703
302,83319,0.774,0.73177,0.98733,0.93898,0.9239,0.9594,0.77614,0.83057,0.40016,0.95157,0.0099702,0.0099702,0.0099702
303,83594.9,0.77624,0.72647,0.9914,0.93922,0.92389,0.9585,0.77576,0.83074,0.40033,0.95156,0.0099701,0.0099701,0.0099701
304,83869.9,0.77711,0.72978,0.98827,0.93924,0.92387,0.95755,0.77568,0.83076,0.40148,0.95144,0.00997,0.00997,0.00997
305,84145.8,0.77137,0.73252,0.98886,0.93917,0.92392,0.9594,0.77675,0.83027,0.40153,0.95157,0.0099699,0.0099699,0.0099699
306,84420.8,0.76828,0.74124,0.99446,0.93955,0.92382,0.95669,0.77346,0.83037,0.40114,0.95176,0.0099698,0.0099698,0.0099698
307,84696.7,0.77526,0.69456,0.98061,0.9392,0.92387,0.95669,0.77355,0.83206,0.40334,0.952,0.00996971,0.00996971,0.00996971
308,84971.7,0.77647,0.72911,0.98407,0.93941,0.92386,0.95756,0.77328,0.83139,0.40243,0.9514,0.00996961,0.00996961,0.00996961
309,85247.6,0.75623,0.70424,0.9861,0.93907,0.92395,0.95852,0.77268,0.8312,0.40306,0.95068,0.00996951,0.00996951,0.00996951
310,85522.8,0.77463,0.71917,0.99018,0.93883,0.92393,0.95782,0.77239,0.83098,0.40147,0.95066,0.00996941,0.00996941,0.00996941
311,85798.7,0.7674,0.74111,0.9863,0.93892,0.92383,0.95672,0.7721,0.83255,0.40272,0.95136,0.00996931,0.00996931,0.00996931
312,86073.8,0.75901,0.7035,0.97537,0.93902,0.92386,0.95757,0.77374,0.83224,0.40151,0.95074,0.00996921,0.00996921,0.00996921
313,86349.8,0.76835,0.72662,0.98722,0.93847,0.92388,0.95782,0.77201,0.8323,0.40101,0.95097,0.00996911,0.00996911,0.00996911
314,86624.8,0.77548,0.7082,0.98147,0.93849,0.92387,0.95673,0.77252,0.83056,0.40257,0.95068,0.00996901,0.00996901,0.00996901
315,86900.7,0.77223,0.721,0.99421,0.93866,0.92389,0.95782,0.77247,0.8313,0.40355,0.95055,0.00996891,0.00996891,0.00996891
316,87175.7,0.77326,0.72629,0.99048,0.93849,0.92401,0.95783,0.77228,0.83082,0.40055,0.95065,0.00996882,0.00996882,0.00996882
317,87451.7,0.77017,0.71794,0.98379,0.93846,0.92398,0.95783,0.77283,0.83108,0.40192,0.94984,0.00996872,0.00996872,0.00996872
318,87726.7,0.77506,0.7093,0.98132,0.9384,0.92401,0.95674,0.77203,0.83024,0.40202,0.94956,0.00996862,0.00996862,0.00996862
319,88002.6,0.7664,0.72158,0.98662,0.93877,0.92399,0.95783,0.77287,0.83067,0.40082,0.94988,0.00996852,0.00996852,0.00996852
320,88277.7,0.77287,0.71804,0.98764,0.93884,0.924,0.95675,0.77179,0.83058,0.40082,0.94963,0.00996842,0.00996842,0.00996842
321,88553.7,0.76512,0.70245,0.98304,0.93858,0.92407,0.95676,0.77264,0.831,0.40114,0.94956,0.00996832,0.00996832,0.00996832
322,88828.7,0.77118,0.7242,0.99084,0.93853,0.92402,0.95678,0.77202,0.83016,0.40112,0.94945,0.00996822,0.00996822,0.00996822
323,89104.7,0.76491,0.71133,0.97876,0.93861,0.92401,0.95761,0.773,0.83029,0.40073,0.94942,0.00996812,0.00996812,0.00996812
324,89379.9,0.77407,0.69905,0.98089,0.93909,0.92396,0.95676,0.77252,0.83112,0.40091,0.94954,0.00996802,0.00996802,0.00996802
325,89655.8,0.76685,0.70346,0.98248,0.9391,0.92396,0.9576,0.77226,0.83163,0.40142,0.94953,0.00996792,0.00996792,0.00996792
326,89930.9,0.75684,0.70677,0.97922,0.93954,0.92385,0.95651,0.77131,0.83141,0.39985,0.94885,0.00996782,0.00996782,0.00996782
327,90206.8,0.7607,0.70812,0.98245,0.93989,0.9238,0.95651,0.76983,0.83164,0.39981,0.94874,0.00996773,0.00996773,0.00996773
328,90481.8,0.76591,0.69749,0.98841,0.9401,0.92378,0.95757,0.77075,0.83184,0.40032,0.94871,0.00996763,0.00996763,0.00996763
329,90757.8,0.76529,0.69948,0.98352,0.94013,0.92383,0.95825,0.77031,0.83255,0.39963,0.94871,0.00996753,0.00996753,0.00996753
330,91032.8,0.75435,0.69584,0.97981,0.94059,0.92371,0.95827,0.77223,0.83184,0.39811,0.94828,0.00996743,0.00996743,0.00996743
331,91308.8,0.77029,0.71024,0.98024,0.94068,0.92381,0.9583,0.7732,0.83211,0.3978,0.94824,0.00996733,0.00996733,0.00996733
332,91583.8,0.76193,0.7077,0.98337,0.94075,0.92377,0.95733,0.77317,0.83116,0.39794,0.94783,0.00996723,0.00996723,0.00996723
333,91859.7,0.75885,0.71277,0.98089,0.94138,0.92363,0.95828,0.77239,0.83172,0.39811,0.94805,0.00996713,0.00996713,0.00996713
334,92134.7,0.76169,0.70851,0.98089,0.94153,0.9236,0.95733,0.77246,0.83153,0.398,0.94878,0.00996703,0.00996703,0.00996703
335,92410.6,0.75125,0.71178,0.97706,0.94199,0.92348,0.95758,0.77406,0.83154,0.39812,0.94862,0.00996693,0.00996693,0.00996693
336,92685.9,0.76283,0.71932,0.97964,0.94168,0.92355,0.95863,0.77562,0.83233,0.39848,0.94872,0.00996684,0.00996684,0.00996684
337,92961.8,0.76075,0.7049,0.98117,0.94209,0.92341,0.95862,0.7753,0.83215,0.39811,0.94864,0.00996674,0.00996674,0.00996674
338,93236.8,0.76906,0.71623,0.98556,0.94202,0.92335,0.95862,0.77628,0.83188,0.3983,0.94876,0.00996664,0.00996664,0.00996664
339,93512.7,0.76699,0.70897,0.99156,0.94265,0.92314,0.95862,0.77698,0.83148,0.39836,0.94878,0.00996654,0.00996654,0.00996654
340,93787.9,0.76925,0.70583,0.98918,0.94285,0.92307,0.95864,0.7777,0.83112,0.39816,0.94815,0.00996644,0.00996644,0.00996644
341,94063.8,0.76655,0.71019,0.98564,0.94308,0.923,0.95862,0.77734,0.83052,0.39776,0.9481,0.00996634,0.00996634,0.00996634
342,94338.9,0.75525,0.71355,0.98008,0.94361,0.92271,0.95862,0.77406,0.82971,0.3987,0.948,0.00996624,0.00996624,0.00996624
343,94614.8,0.76199,0.70126,0.9867,0.94303,0.92281,0.95862,0.77438,0.82917,0.39718,0.94775,0.00996614,0.00996614,0.00996614
344,94889.9,0.75693,0.69675,0.98105,0.94378,0.92255,0.95862,0.77441,0.82993,0.39659,0.94748,0.00996604,0.00996604,0.00996604
345,95165.8,0.75945,0.70647,0.97612,0.94388,0.92232,0.95862,0.77439,0.82999,0.39718,0.94727,0.00996594,0.00996594,0.00996594
346,95440.9,0.76004,0.69397,0.98159,0.94396,0.9222,0.95859,0.77485,0.82846,0.39537,0.94692,0.00996585,0.00996585,0.00996585
347,95716.8,0.75952,0.70824,0.9863,0.94375,0.92245,0.95859,0.77325,0.82799,0.39627,0.94685,0.00996575,0.00996575,0.00996575
348,95991.9,0.76376,0.71162,0.98816,0.94387,0.92245,0.95859,0.77383,0.82883,0.39691,0.94675,0.00996565,0.00996565,0.00996565
349,96268.1,0.75391,0.69481,0.97736,0.94351,0.92255,0.95859,0.77362,0.82827,0.39718,0.9467,0.00996555,0.00996555,0.00996555
350,96543.1,0.75162,0.71123,0.98278,0.9435,0.92252,0.95761,0.77329,0.82758,0.39691,0.94638,0.00996545,0.00996545,0.00996545
351,96819,0.75885,0.70851,0.98122,0.94371,0.92235,0.95863,0.77309,0.82724,0.39715,0.94624,0.00996535,0.00996535,0.00996535
