epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
352,97094.2,0.75289,0.712,0.98083,0.94388,0.92221,0.95762,0.77284,0.82762,0.39702,0.94625,0.00996525,0.00996525,0.00996525
353,97370.1,0.74659,0.68574,0.96978,0.94373,0.9225,0.95762,0.77332,0.82726,0.39791,0.94586,0.00996515,0.00996515,0.00996515
354,97645.1,0.75071,0.71699,0.98298,0.94332,0.92263,0.95863,0.77529,0.82556,0.39718,0.9454,0.00996505,0.00996505,0.00996505
355,97921,0.74936,0.69753,0.96941,0.94363,0.92243,0.95863,0.77739,0.82433,0.39704,0.94496,0.00996495,0.00996495,0.00996495
356,98196.1,0.74685,0.7118,0.97718,0.94386,0.92242,0.95915,0.77655,0.82501,0.39699,0.94497,0.00996485,0.00996485,0.00996485
357,98472,0.75566,0.71071,0.98978,0.94356,0.92256,0.95862,0.77689,0.82395,0.39644,0.94508,0.00996476,0.00996476,0.00996476
358,98747.1,0.74978,0.69438,0.97382,0.9436,0.92254,0.95859,0.77619,0.82518,0.39643,0.94484,0.00996466,0.00996466,0.00996466
359,99023,0.75383,0.68742,0.97766,0.94357,0.92237,0.95911,0.77674,0.82564,0.39616,0.945,0.00996456,0.00996456,0.00996456
360,99298.1,0.7587,0.70429,0.97683,0.9437,0.92211,0.95911,0.77648,0.82626,0.39729,0.94493,0.00996446,0.00996446,0.00996446
361,99574,0.7579,0.70977,0.97871,0.94377,0.9221,0.95911,0.77738,0.82539,0.39612,0.94482,0.00996436,0.00996436,0.00996436
362,99849.3,0.74896,0.713,0.97893,0.94341,0.92209,0.95909,0.77699,0.82439,0.39555,0.94473,0.00996426,0.00996426,0.00996426
363,100125,0.74614,0.68447,0.9769,0.94339,0.92174,0.95912,0.7768,0.82455,0.39615,0.94487,0.00996416,0.00996416,0.00996416
364,100400,0.74974,0.69321,0.96931,0.94326,0.92189,0.95913,0.77424,0.82507,0.39571,0.94472,0.00996406,0.00996406,0.00996406
365,100676,0.74607,0.70273,0.97233,0.94321,0.92167,0.95915,0.77731,0.82478,0.39576,0.94462,0.00996396,0.00996396,0.00996396
366,100951,0.74618,0.68097,0.97286,0.94343,0.92123,0.95915,0.77731,0.82426,0.39548,0.94473,0.00996387,0.00996387,0.00996387
367,101227,0.7553,0.70704,0.98754,0.94317,0.9214,0.95915,0.7763,0.82369,0.39487,0.9448,0.00996377,0.00996377,0.00996377
368,101502,0.73866,0.69062,0.97059,0.94308,0.92128,0.95875,0.77814,0.82381,0.39498,0.94447,0.00996367,0.00996367,0.00996367
369,101778,0.75737,0.70445,0.98062,0.94287,0.92097,0.95875,0.77598,0.82494,0.39456,0.94475,0.00996357,0.00996357,0.00996357
370,102053,0.75166,0.68267,0.98183,0.94293,0.92082,0.95876,0.77498,0.82443,0.39457,0.94481,0.00996347,0.00996347,0.00996347
371,102329,0.7577,0.69543,0.97943,0.94331,0.9206,0.95872,0.77612,0.82409,0.3941,0.94487,0.00996337,0.00996337,0.00996337
372,102605,0.74309,0.68148,0.96908,0.94295,0.92076,0.95873,0.7757,0.82459,0.39433,0.94476,0.00996327,0.00996327,0.00996327
373,102880,0.75839,0.69109,0.9775,0.94332,0.92064,0.95875,0.77925,0.82521,0.39471,0.9447,0.00996317,0.00996317,0.00996317
374,103156,0.74928,0.6992,0.97891,0.94342,0.92044,0.95877,0.77595,0.82447,0.3947,0.94481,0.00996307,0.00996307,0.00996307
375,103432,0.75003,0.69345,0.97821,0.94307,0.92047,0.95879,0.77478,0.82338,0.39514,0.9444,0.00996297,0.00996297,0.00996297
376,103707,0.73825,0.70847,0.96725,0.9432,0.9202,0.95875,0.77437,0.82308,0.39527,0.94416,0.00996287,0.00996287,0.00996287
377,103983,0.74079,0.70176,0.97426,0.94339,0.92016,0.95823,0.77565,0.82344,0.39454,0.94375,0.00996278,0.00996278,0.00996278
378,104258,0.74278,0.70876,0.9771,0.94312,0.91983,0.95824,0.77538,0.82279,0.3946,0.94386,0.00996268,0.00996268,0.00996268
379,104534,0.73689,0.70005,0.97552,0.94275,0.91982,0.95826,0.77606,0.82408,0.3946,0.94444,0.00996258,0.00996258,0.00996258
380,104809,0.75286,0.69957,0.98089,0.94305,0.91949,0.95773,0.7753,0.82404,0.39407,0.94424,0.00996248,0.00996248,0.00996248
381,105085,0.74911,0.70364,0.98092,0.94266,0.91952,0.95824,0.77591,0.82311,0.39498,0.94391,0.00996238,0.00996238,0.00996238
382,105360,0.75528,0.68361,0.97885,0.94255,0.91917,0.95881,0.77305,0.82446,0.39493,0.94394,0.00996228,0.00996228,0.00996228
383,105642,0.744,0.68945,0.97823,0.94247,0.91902,0.95828,0.77801,0.82356,0.39459,0.94402,0.00996218,0.00996218,0.00996218
384,105917,0.74189,0.67106,0.97214,0.9425,0.91884,0.95826,0.76945,0.82408,0.39384,0.94398,0.00996208,0.00996208,0.00996208
385,106193,0.7354,0.70588,0.97826,0.94242,0.91846,0.95826,0.77545,0.82309,0.39438,0.94368,0.00996198,0.00996198,0.00996198
386,106468,0.74939,0.68865,0.97389,0.94193,0.91866,0.95772,0.77396,0.82291,0.39255,0.94356,0.00996189,0.00996189,0.00996189
387,106744,0.75117,0.69956,0.98286,0.94233,0.91843,0.95772,0.77507,0.82337,0.39328,0.94369,0.00996179,0.00996179,0.00996179
388,107019,0.75027,0.70604,0.97616,0.94207,0.9184,0.95832,0.77913,0.82357,0.39334,0.94411,0.00996169,0.00996169,0.00996169
389,107295,0.74176,0.69759,0.97211,0.94219,0.91821,0.95779,0.77808,0.82374,0.39378,0.94384,0.00996159,0.00996159,0.00996159
390,107570,0.74082,0.68798,0.97482,0.94247,0.91776,0.95779,0.77491,0.82461,0.39373,0.94413,0.00996149,0.00996149,0.00996149
391,107846,0.74446,0.69677,0.98301,0.94211,0.91781,0.95836,0.77757,0.82435,0.39385,0.94406,0.00996139,0.00996139,0.00996139
392,108121,0.73513,0.69647,0.97409,0.94169,0.91785,0.9572,0.77565,0.82429,0.39383,0.94395,0.00996129,0.00996129,0.00996129
393,108397,0.73733,0.70029,0.97174,0.94156,0.91755,0.9578,0.77473,0.82384,0.3946,0.94361,0.00996119,0.00996119,0.00996119
394,108672,0.7372,0.69863,0.97277,0.94142,0.91751,0.95778,0.77767,0.82398,0.39323,0.94382,0.00996109,0.00996109,0.00996109
395,108948,0.74914,0.69374,0.98135,0.94153,0.91759,0.95778,0.77608,0.82487,0.39426,0.94404,0.00996099,0.00996099,0.00996099
396,109223,0.73794,0.68277,0.97024,0.94117,0.91787,0.95782,0.77714,0.82476,0.39468,0.94416,0.00996089,0.00996089,0.00996089
397,109499,0.74675,0.68895,0.97341,0.94106,0.91783,0.95782,0.77698,0.82469,0.3938,0.94377,0.0099608,0.0099608,0.0099608
398,109774,0.74072,0.69393,0.9766,0.94128,0.91743,0.95784,0.77711,0.82501,0.39325,0.94413,0.0099607,0.0099607,0.0099607
399,110050,0.74372,0.6853,0.9768,0.94132,0.91734,0.95783,0.77749,0.82596,0.39405,0.94419,0.0099606,0.0099606,0.0099606
400,110325,0.73993,0.68451,0.97024,0.94124,0.91741,0.95783,0.77586,0.82697,0.39355,0.94419,0.0099605,0.0099605,0.0099605
401,110601,0.74034,0.70048,0.97472,0.94104,0.9178,0.95783,0.77514,0.82745,0.39364,0.94426,0.0099604,0.0099604,0.0099604
402,110876,0.74191,0.68193,0.97682,0.94089,0.91758,0.95721,0.77463,0.82676,0.39424,0.94411,0.0099603,0.0099603,0.0099603
403,111152,0.7467,0.68011,0.97626,0.94085,0.91727,0.95721,0.77486,0.82727,0.39414,0.94395,0.0099602,0.0099602,0.0099602
404,111428,0.74804,0.68518,0.97019,0.94087,0.91699,0.95721,0.77806,0.8281,0.394,0.94405,0.0099601,0.0099601,0.0099601
405,111703,0.73409,0.67059,0.96683,0.94052,0.917,0.95722,0.77884,0.8277,0.39473,0.944,0.00996,0.00996,0.00996
406,111979,0.73854,0.67505,0.97667,0.94057,0.91711,0.95722,0.77693,0.82749,0.39368,0.94429,0.0099599,0.0099599,0.0099599
407,112254,0.72524,0.67799,0.97405,0.94055,0.91692,0.9572,0.77744,0.82816,0.39379,0.94447,0.00995981,0.00995981,0.00995981
408,112530,0.72699,0.68768,0.96808,0.9403,0.91706,0.95722,0.77628,0.82881,0.39421,0.94465,0.00995971,0.00995971,0.00995971
409,112805,0.74174,0.69304,0.97276,0.94028,0.91677,0.95668,0.77773,0.82738,0.39339,0.94407,0.00995961,0.00995961,0.00995961
410,113081,0.72992,0.67537,0.97307,0.94027,0.91662,0.9572,0.77933,0.82713,0.39422,0.94408,0.00995951,0.00995951,0.00995951
411,113357,0.7449,0.68547,0.96643,0.9403,0.91662,0.9572,0.77912,0.82717,0.39413,0.94417,0.00995941,0.00995941,0.00995941
412,113632,0.72694,0.68219,0.96501,0.94013,0.91654,0.95668,0.7822,0.82661,0.39502,0.94395,0.00995931,0.00995931,0.00995931
413,113908,0.73161,0.66485,0.967,0.93995,0.91669,0.95668,0.78245,0.82637,0.39376,0.94391,0.00995921,0.00995921,0.00995921
414,114183,0.73602,0.68329,0.96809,0.94018,0.91638,0.9567,0.77886,0.82518,0.39403,0.94365,0.00995911,0.00995911,0.00995911
415,114459,0.74779,0.66841,0.96504,0.94045,0.91609,0.9567,0.78125,0.8253,0.39304,0.94334,0.00995901,0.00995901,0.00995901
416,114734,0.74014,0.68288,0.97139,0.9404,0.91595,0.9567,0.78172,0.82612,0.39503,0.94374,0.00995892,0.00995892,0.00995892
417,115010,0.73506,0.69162,0.96967,0.94012,0.91613,0.9567,0.78277,0.82552,0.39383,0.9434,0.00995882,0.00995882,0.00995882
418,115285,0.73152,0.67419,0.9684,0.94015,0.91602,0.95672,0.7822,0.82511,0.39343,0.94338,0.00995872,0.00995872,0.00995872
419,115561,0.74102,0.67584,0.96677,0.93996,0.91633,0.95672,0.77888,0.82526,0.39308,0.94326,0.00995862,0.00995862,0.00995862
420,115836,0.72838,0.69305,0.96977,0.94001,0.9162,0.95673,0.78031,0.82559,0.39296,0.94319,0.00995852,0.00995852,0.00995852
421,116112,0.73725,0.66553,0.9715,0.93995,0.91627,0.95729,0.78052,0.82482,0.39284,0.94296,0.00995842,0.00995842,0.00995842
422,116387,0.7335,0.68712,0.97347,0.93996,0.91616,0.95731,0.78083,0.82449,0.39326,0.94249,0.00995832,0.00995832,0.00995832
423,116663,0.72941,0.69494,0.96796,0.93971,0.91632,0.95673,0.77982,0.82366,0.39331,0.94225,0.00995822,0.00995822,0.00995822
424,116938,0.73755,0.70618,0.97709,0.93987,0.91603,0.95731,0.78378,0.82324,0.39484,0.942,0.00995812,0.00995812,0.00995812
425,117214,0.7326,0.69373,0.97341,0.93964,0.91616,0.95823,0.78557,0.82383,0.39519,0.94197,0.00995802,0.00995802,0.00995802
426,117490,0.73654,0.67475,0.9674,0.93991,0.91596,0.95731,0.78685,0.82403,0.39561,0.94237,0.00995792,0.00995792,0.00995792
427,117766,0.73774,0.67938,0.97077,0.93994,0.91587,0.95731,0.78571,0.82378,0.39494,0.94242,0.00995783,0.00995783,0.00995783
428,118041,0.73702,0.67883,0.96821,0.93947,0.91591,0.95828,0.78674,0.82415,0.39601,0.94281,0.00995773,0.00995773,0.00995773
429,118317,0.71602,0.68959,0.96672,0.93957,0.91567,0.95826,0.78707,0.82373,0.39508,0.94261,0.00995763,0.00995763,0.00995763
430,118592,0.73088,0.6741,0.97253,0.9393,0.91566,0.95828,0.78729,0.82271,0.39502,0.9425,0.00995753,0.00995753,0.00995753
431,118868,0.72323,0.67941,0.96747,0.93967,0.91536,0.95871,0.78715,0.82325,0.39487,0.94239,0.00995743,0.00995743,0.00995743
432,119143,0.72987,0.66517,0.97092,0.93896,0.91566,0.95871,0.78357,0.82339,0.39408,0.94247,0.00995733,0.00995733,0.00995733
433,119419,0.73142,0.68353,0.96526,0.93876,0.9157,0.95787,0.78206,0.82305,0.39544,0.94217,0.00995723,0.00995723,0.00995723
434,119694,0.73729,0.68157,0.97054,0.9388,0.91579,0.95733,0.78055,0.82396,0.39546,0.94255,0.00995713,0.00995713,0.00995713
435,119970,0.73591,0.69374,0.97249,0.93879,0.91578,0.95733,0.78326,0.82412,0.39712,0.94255,0.00995703,0.00995703,0.00995703
436,120245,0.74074,0.68895,0.97414,0.93847,0.91605,0.95735,0.78008,0.82462,0.39603,0.9425,0.00995694,0.00995694,0.00995694
437,120522,0.7287,0.67498,0.96615,0.93843,0.91602,0.95692,0.78162,0.82528,0.39565,0.94268,0.00995684,0.00995684,0.00995684
438,120797,0.73897,0.68955,0.97239,0.93817,0.91623,0.95749,0.78044,0.82477,0.39561,0.94281,0.00995674,0.00995674,0.00995674
439,121073,0.71816,0.67535,0.96453,0.93819,0.91623,0.95751,0.78193,0.82568,0.39557,0.94276,0.00995664,0.00995664,0.00995664
440,121348,0.72921,0.69069,0.96865,0.93739,0.91658,0.95751,0.78223,0.82476,0.39423,0.94254,0.00995654,0.00995654,0.00995654
441,121624,0.73042,0.67572,0.96582,0.93742,0.91657,0.95753,0.78292,0.82403,0.39557,0.94216,0.00995644,0.00995644,0.00995644
442,121899,0.72901,0.67832,0.96841,0.93726,0.91647,0.95753,0.78069,0.8232,0.39521,0.94211,0.00995634,0.00995634,0.00995634
443,122175,0.72613,0.66795,0.95952,0.93753,0.91636,0.95755,0.7825,0.82292,0.39374,0.94187,0.00995624,0.00995624,0.00995624
444,122450,0.73028,0.67904,0.96861,0.93677,0.9166,0.95755,0.77809,0.82362,0.39447,0.94213,0.00995614,0.00995614,0.00995614
445,122726,0.72645,0.67463,0.96676,0.93704,0.91637,0.95755,0.77701,0.82344,0.39511,0.94205,0.00995604,0.00995604,0.00995604
446,123001,0.72723,0.66303,0.96584,0.93737,0.91612,0.95755,0.7835,0.8229,0.39482,0.94193,0.00995595,0.00995595,0.00995595
447,123277,0.72146,0.67584,0.96297,0.93664,0.91643,0.95757,0.77594,0.8233,0.39416,0.94162,0.00995585,0.00995585,0.00995585
448,123552,0.72536,0.67862,0.96847,0.9371,0.91609,0.95757,0.77777,0.82239,0.3942,0.94152,0.00995575,0.00995575,0.00995575
449,123828,0.71121,0.67474,0.96618,0.93683,0.91604,0.95757,0.77603,0.82319,0.39467,0.94185,0.00995565,0.00995565,0.00995565
450,124103,0.7216,0.67807,0.96085,0.93691,0.91578,0.95757,0.77591,0.8237,0.39343,0.94127,0.00995555,0.00995555,0.00995555
451,124379,0.72896,0.67328,0.96748,0.9366,0.91596,0.9576,0.77598,0.82315,0.39261,0.94133,0.00995545,0.00995545,0.00995545
452,124654,0.73697,0.67584,0.9731,0.93638,0.9159,0.95757,0.77764,0.82414,0.39398,0.94136,0.00995535,0.00995535,0.00995535
453,124930,0.72489,0.67801,0.96611,0.93608,0.91604,0.958,0.77919,0.82229,0.39329,0.9409,0.00995525,0.00995525,0.00995525
454,125205,0.73463,0.68529,0.96842,0.93555,0.91645,0.95748,0.77803,0.82235,0.39341,0.94082,0.00995515,0.00995515,0.00995515
455,125481,0.73391,0.66902,0.96776,0.93599,0.91617,0.95705,0.77778,0.82235,0.39314,0.9408,0.00995505,0.00995505,0.00995505
456,125756,0.72615,0.67447,0.96386,0.93601,0.91607,0.95612,0.77948,0.82155,0.39315,0.94065,0.00995495,0.00995495,0.00995495
457,126032,0.71795,0.67988,0.96398,0.93601,0.916,0.95655,0.77914,0.8211,0.3928,0.94066,0.00995486,0.00995486,0.00995486
458,126307,0.7207,0.67143,0.96406,0.93602,0.91601,0.95655,0.77883,0.82092,0.39272,0.94047,0.00995476,0.00995476,0.00995476
459,126583,0.71837,0.68223,0.96705,0.93463,0.91649,0.9571,0.77808,0.82021,0.39149,0.94055,0.00995466,0.00995466,0.00995466
460,126858,0.71308,0.66679,0.9629,0.93548,0.91609,0.95657,0.77903,0.81974,0.39246,0.94047,0.00995456,0.00995456,0.00995456
461,127134,0.73011,0.67036,0.96647,0.91197,0.93436,0.9571,0.78534,0.82011,0.39347,0.94039,0.00995446,0.00995446,0.00995446
462,127409,0.72688,0.6692,0.96667,0.91198,0.93401,0.95645,0.7829,0.8195,0.39344,0.94001,0.00995436,0.00995436,0.00995436
463,127685,0.72261,0.67111,0.96769,0.91208,0.934,0.95592,0.78473,0.81961,0.39406,0.93984,0.00995426,0.00995426,0.00995426
464,127960,0.72809,0.6681,0.96559,0.91209,0.93407,0.95645,0.78307,0.81933,0.39337,0.93973,0.00995416,0.00995416,0.00995416
465,128236,0.72525,0.68028,0.97276,0.91225,0.9337,0.95647,0.7828,0.81857,0.39437,0.93933,0.00995406,0.00995406,0.00995406
466,128511,0.71561,0.67214,0.96332,0.93197,0.91742,0.95647,0.78289,0.81699,0.39346,0.93906,0.00995396,0.00995396,0.00995396
467,128787,0.71499,0.67397,0.95844,0.91261,0.93295,0.95742,0.78404,0.8173,0.39523,0.9391,0.00995387,0.00995387,0.00995387
468,129062,0.71609,0.67195,0.96261,0.91259,0.93279,0.95647,0.78067,0.81956,0.39549,0.93945,0.00995377,0.00995377,0.00995377
469,129338,0.73344,0.67908,0.97418,0.93161,0.91766,0.95742,0.78415,0.81942,0.39557,0.93931,0.00995367,0.00995367,0.00995367
470,129613,0.71669,0.67188,0.96315,0.91233,0.93303,0.95805,0.78332,0.81848,0.39507,0.93921,0.00995357,0.00995357,0.00995357
471,129889,0.72253,0.68027,0.96639,0.91235,0.93274,0.95807,0.78519,0.81862,0.39686,0.9391,0.00995347,0.00995347,0.00995347
472,130164,0.71946,0.67034,0.96579,0.93132,0.91774,0.95722,0.78405,0.8169,0.39494,0.93861,0.00995337,0.00995337,0.00995337
473,130440,0.72227,0.66856,0.96894,0.93086,0.91782,0.95668,0.77785,0.81724,0.39597,0.93899,0.00995327,0.00995327,0.00995327
474,130716,0.71777,0.66259,0.95887,0.93088,0.91767,0.95625,0.77537,0.81678,0.39578,0.93859,0.00995317,0.00995317,0.00995317
475,130991,0.72606,0.68127,0.96723,0.93009,0.91788,0.95627,0.78107,0.81731,0.39549,0.9385,0.00995307,0.00995307,0.00995307
476,131267,0.72962,0.67682,0.97865,0.92902,0.91808,0.95679,0.78068,0.81629,0.3954,0.93832,0.00995297,0.00995297,0.00995297
477,131546,0.72424,0.68304,0.97147,0.92854,0.9182,0.95764,0.77592,0.81551,0.39556,0.93783,0.00995288,0.00995288,0.00995288
478,131821,0.72105,0.66538,0.96206,0.93012,0.91772,0.96021,0.78151,0.8149,0.39645,0.93768,0.00995278,0.00995278,0.00995278
479,132097,0.71498,0.66066,0.96322,0.93147,0.91728,0.96073,0.78047,0.81498,0.39585,0.93755,0.00995268,0.00995268,0.00995268
480,132372,0.72301,0.66308,0.9689,0.9305,0.91753,0.96158,0.7816,0.81405,0.39542,0.93746,0.00995258,0.00995258,0.00995258
481,132648,0.70862,0.68235,0.9622,0.93152,0.91711,0.96158,0.78071,0.81428,0.39434,0.93761,0.00995248,0.00995248,0.00995248
482,132923,0.70284,0.67872,0.96679,0.93062,0.91747,0.96106,0.78097,0.81307,0.39316,0.93731,0.00995238,0.00995238,0.00995238
483,133199,0.7107,0.67267,0.96262,0.93025,0.91758,0.96156,0.7822,0.81237,0.39245,0.93702,0.00995228,0.00995228,0.00995228
484,133474,0.71387,0.65392,0.96385,0.92926,0.91778,0.96102,0.7789,0.81262,0.39316,0.93669,0.00995218,0.00995218,0.00995218
485,133750,0.71554,0.67842,0.96506,0.92969,0.91781,0.961,0.7784,0.81249,0.393,0.93686,0.00995208,0.00995208,0.00995208
486,134025,0.72039,0.66688,0.96522,0.92973,0.91778,0.96066,0.77715,0.81259,0.3913,0.93675,0.00995198,0.00995198,0.00995198
487,134301,0.71356,0.67325,0.96328,0.93043,0.91779,0.9615,0.77903,0.81251,0.39219,0.93669,0.00995189,0.00995189,0.00995189
488,134576,0.72003,0.67456,0.96911,0.93075,0.91742,0.96152,0.77972,0.81216,0.39201,0.93641,0.00995179,0.00995179,0.00995179
489,134852,0.71106,0.66976,0.9577,0.93033,0.91753,0.96152,0.77862,0.8119,0.39252,0.93655,0.00995169,0.00995169,0.00995169
490,135127,0.7125,0.66634,0.96422,0.93085,0.91725,0.961,0.77951,0.81159,0.39196,0.93659,0.00995159,0.00995159,0.00995159
491,135403,0.71692,0.65813,0.9622,0.92962,0.91764,0.96013,0.77986,0.81038,0.39253,0.93619,0.00995149,0.00995149,0.00995149
492,135678,0.71988,0.66676,0.96941,0.92966,0.91744,0.96066,0.77966,0.81099,0.3917,0.93604,0.00995139,0.00995139,0.00995139
493,135954,0.70969,0.66782,0.96372,0.92921,0.91749,0.96064,0.77928,0.8107,0.39298,0.93599,0.00995129,0.00995129,0.00995129
494,136229,0.71541,0.66266,0.96109,0.93016,0.91727,0.96066,0.77954,0.8103,0.39341,0.9357,0.00995119,0.00995119,0.00995119
495,136505,0.71978,0.66203,0.95857,0.92976,0.91719,0.96067,0.78014,0.81062,0.39346,0.93583,0.00995109,0.00995109,0.00995109
496,136780,0.72494,0.67711,0.96136,0.93078,0.91705,0.96067,0.77729,0.81082,0.39424,0.93585,0.009951,0.009951,0.009951
497,137056,0.72212,0.67664,0.96349,0.9311,0.91688,0.96069,0.77784,0.81104,0.39358,0.9359,0.0099509,0.0099509,0.0099509
498,137331,0.7121,0.67587,0.96582,0.93156,0.91659,0.96069,0.77889,0.8092,0.39328,0.93584,0.0099508,0.0099508,0.0099508
499,137607,0.71402,0.66156,0.9642,0.9321,0.91638,0.96233,0.77995,0.80952,0.3939,0.93582,0.0099507,0.0099507,0.0099507
500,137882,0.71296,0.65769,0.95434,0.93112,0.91652,0.96233,0.78075,0.8095,0.39282,0.93602,0.0099506,0.0099506,0.0099506
501,138158,0.71166,0.66866,0.9615,0.931,0.91648,0.96233,0.78097,0.80875,0.39281,0.93575,0.0099505,0.0099505,0.0099505
502,138433,0.71541,0.66776,0.96202,0.93063,0.91672,0.96233,0.77949,0.80885,0.39362,0.93559,0.0099504,0.0099504,0.0099504
503,138709,0.71425,0.66469,0.9585,0.93081,0.91649,0.96233,0.78012,0.80707,0.39216,0.93541,0.0099503,0.0099503,0.0099503
504,138984,0.71733,0.68257,0.96561,0.93088,0.91637,0.96233,0.78029,0.80694,0.39255,0.93509,0.0099502,0.0099502,0.0099502
505,139260,0.70445,0.65236,0.95713,0.93045,0.91651,0.96233,0.7815,0.80635,0.39265,0.93507,0.0099501,0.0099501,0.0099501
506,139535,0.71206,0.65889,0.96681,0.93041,0.91656,0.96235,0.78051,0.80591,0.39389,0.93445,0.00995,0.00995,0.00995
507,139811,0.71368,0.65793,0.96489,0.93037,0.91654,0.96237,0.78104,0.80538,0.39225,0.93442,0.00994991,0.00994991,0.00994991
508,140086,0.706,0.66211,0.96078,0.93008,0.91684,0.96235,0.78142,0.80517,0.39287,0.93445,0.00994981,0.00994981,0.00994981
509,140362,0.71145,0.6662,0.9588,0.92964,0.91703,0.96235,0.78285,0.80554,0.39197,0.93447,0.00994971,0.00994971,0.00994971
510,140637,0.71367,0.66393,0.96143,0.92796,0.91751,0.96235,0.78213,0.8056,0.39333,0.93453,0.00994961,0.00994961,0.00994961
511,140913,0.7181,0.65614,0.96322,0.92686,0.91777,0.96235,0.78269,0.80579,0.39221,0.93439,0.00994951,0.00994951,0.00994951
512,141188,0.7096,0.65818,0.96174,0.92516,0.91812,0.96287,0.78154,0.8062,0.39318,0.93413,0.00994941,0.00994941,0.00994941
513,141464,0.70784,0.656,0.95583,0.92435,0.91846,0.96289,0.78361,0.80446,0.39266,0.93381,0.00994931,0.00994931,0.00994931
514,141739,0.70939,0.65907,0.95791,0.92427,0.9185,0.96291,0.78178,0.80423,0.3916,0.93385,0.00994921,0.00994921,0.00994921
515,142015,0.72762,0.65801,0.97068,0.9256,0.91827,0.96213,0.78336,0.80424,0.39112,0.93398,0.00994911,0.00994911,0.00994911
516,142290,0.71797,0.65688,0.95982,0.92425,0.91857,0.96161,0.78322,0.80312,0.39107,0.93389,0.00994902,0.00994902,0.00994902
517,142566,0.70067,0.65946,0.95762,0.90417,0.93489,0.96171,0.78351,0.80201,0.39024,0.93375,0.00994892,0.00994892,0.00994892
518,142841,0.71102,0.66198,0.96899,0.92427,0.91867,0.96171,0.78368,0.80187,0.38973,0.93403,0.00994882,0.00994882,0.00994882
519,143117,0.71182,0.64104,0.9589,0.92282,0.91914,0.96171,0.78356,0.80241,0.39025,0.93453,0.00994872,0.00994872,0.00994872
520,143392,0.71193,0.65877,0.96007,0.90357,0.93615,0.96176,0.78269,0.8018,0.38909,0.93445,0.00994862,0.00994862,0.00994862
521,143668,0.71876,0.66352,0.95824,0.90438,0.93512,0.9618,0.78295,0.80229,0.38925,0.93459,0.00994852,0.00994852,0.00994852
522,143943,0.71108,0.67072,0.96844,0.92344,0.91917,0.96177,0.78374,0.80106,0.38936,0.93419,0.00994842,0.00994842,0.00994842
523,144219,0.7168,0.6608,0.97133,0.92323,0.91941,0.96175,0.78323,0.80074,0.38787,0.93401,0.00994832,0.00994832,0.00994832
524,144494,0.71215,0.66215,0.96227,0.90366,0.93674,0.96175,0.78526,0.80046,0.38921,0.93398,0.00994822,0.00994822,0.00994822
525,144770,0.71172,0.6737,0.96195,0.90386,0.93693,0.96175,0.78392,0.80083,0.38821,0.93399,0.00994812,0.00994812,0.00994812
526,145045,0.71188,0.65966,0.96241,0.90417,0.93682,0.96173,0.78358,0.79999,0.38878,0.93428,0.00994803,0.00994803,0.00994803
527,145321,0.70748,0.65302,0.95914,0.91994,0.92021,0.96173,0.7848,0.79958,0.38882,0.93418,0.00994793,0.00994793,0.00994793
528,145596,0.71002,0.65682,0.95979,0.92261,0.92011,0.96173,0.78399,0.79865,0.38948,0.93367,0.00994783,0.00994783,0.00994783
529,145872,0.7175,0.64512,0.9646,0.92289,0.9204,0.96216,0.78395,0.7989,0.38955,0.93379,0.00994773,0.00994773,0.00994773
530,146148,0.71337,0.66098,0.96246,0.92102,0.92087,0.96219,0.78473,0.79878,0.38979,0.93402,0.00994763,0.00994763,0.00994763
